Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
DIALOG,DIALOG GROUP,Energy,Equity,"6,543,989.86",0.03,"6,543,989.86","14,416,312.00",0.45,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
ARI,AFRICAN RAINBOW MINERAL LTD,Materials,Equity,"6,534,862.13",0.03,"6,534,862.13","486,205.00",13.44,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
AMBANK,AMMB HOLDINGS,Financials,Equity,"6,529,067.02",0.03,"6,529,067.02","7,509,275.00",0.87,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
INARI,INARI AMERTRON,Information Technology,Equity,"6,529,065.04",0.03,"6,529,065.04","11,119,500.00",0.59,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
300122,CHONGQING ZHIFEI BIOLOGICAL PRODUC,Health Care,Equity,"6,524,921.41",0.03,"6,524,921.41","393,876.00",16.57,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
MUTHOOTFIN,MUTHOOT FINANCE LTD,Financials,Equity,"6,515,767.48",0.03,"6,515,767.48","492,759.00",13.22,India,National Stock Exchange Of India,USD,79.18,INR,-
136,CHINA RUYI HOLDINGS LTD,Consumer Discretionary,Equity,"6,507,710.83",0.03,"6,507,710.83","18,708,000.00",0.35,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
ORDS,OOREDOO,Communication,Equity,"6,459,516.27",0.02,"6,459,516.27","3,031,436.00",2.13,Qatar,Qatar Exchange,USD,3.64,QAR,-
BELA,JUMBO SA,Consumer Discretionary,Equity,"6,447,186.28",0.02,"6,447,186.28","451,204.00",14.29,Greece,Athens Exchange S.A. Cash Market,USD,0.98,EUR,-
UGPA3,ULTRAPAR PARTICIPOES SA,Energy,Equity,"6,415,575.98",0.02,"6,415,575.98","2,884,577.00",2.22,Brazil,XBSP,USD,5.34,BRL,-
SITES1A-1,OPERADORA DE SITES MEXICANOS SAD,Communication,Equity,"6,399,755.83",0.02,"6,399,755.83","5,580,100.00",1.15,Mexico,Bolsa Mexicana De Valores,USD,20.62,MXN,-
1579,YIHAI INTERNATIONAL HOLDING LTD,Consumer Staples,Equity,"6,394,875.16",0.02,"6,394,875.16","1,934,000.00",3.31,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
6837,HAITONG SECURITIES COMPANY LTD H,Financials,Equity,"6,364,485.45",0.02,"6,364,485.45","9,460,000.00",0.67,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
361610,SK IE TECHNOLOGY LTD,Materials,Equity,"6,334,167.11",0.02,"6,334,167.11","100,523.00",63.01,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
WB,WEIBO ADR REPRESENTING CORP,Communication,Equity,"6,333,184.32",0.02,"6,333,184.32","272,044.00",23.28,China,NASDAQ,USD,1,USD,-
TRUE.R,TRUE CORPORATION NON-VOTING DR PCL,Communication,Equity,"6,323,837.45",0.02,"6,323,837.45","48,633,001.00",0.13,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
CRFB3,ATACADAO CARREFOUR SA,Consumer Staples,Equity,"6,317,139.31",0.02,"6,317,139.31","1,926,547.00",3.28,Brazil,XBSP,USD,5.34,BRL,-
4300,DAR AL ARKAN REAL ESTATE DEVELOPME,Real Estate,Equity,"6,295,169.74",0.02,"6,295,169.74","2,180,080.00",2.89,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
EGIE3,ENGIE BRASIL ENERGIA SA,Utilities,Equity,"6,283,096.77",0.02,"6,283,096.77","800,881.00",7.85,Brazil,XBSP,USD,5.34,BRL,-
3993,CMOC GROUP LTD H,Materials,Equity,"6,279,722.99",0.02,"6,279,722.99","12,414,000.00",0.51,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
YY,JOYY ADR INC,Communication,Equity,"6,275,575.35",0.02,"6,275,575.35","218,585.00",28.71,China,NASDAQ,USD,1,USD,-
THYAO.E,TURK HAVA YOLLARI AO A,Industrials,Equity,"6,273,522.60",0.02,"6,273,522.60","2,198,315.00",2.85,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
1918,SUNAC CHINA HOLDINGS LTD,Real Estate,Equity,"6,249,966.48",0.02,"6,249,966.48","12,385,000.00",0.5,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
600031,SANY HEAVY INDUSTRY LTD A,Industrials,Equity,"6,248,081.15",0.02,"6,248,081.15","2,212,752.00",2.82,China,Shanghai Stock Exchange,USD,6.71,CNY,-
MBT,METROPOLITAN BANK AND TRUST CO,Financials,Equity,"6,229,934.33",0.02,"6,229,934.33","7,164,105.00",0.87,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
BRPT,BARITO PACIFIC,Materials,Equity,"6,228,455.59",0.02,"6,228,455.59","116,752,400.00",0.05,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
16360,SAMSUNG SECURITIES LTD,Financials,Equity,"6,227,362.38",0.02,"6,227,362.38","243,429.00",25.58,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
688599,TRINA SOLAR LTD A,Information Technology,Equity,"6,201,198.52",0.02,"6,201,198.52","595,886.00",10.41,China,Shanghai Stock Exchange,USD,6.71,CNY,-
300274,SUNGROW POWER SUPPLY LTD A,Industrials,Equity,"6,197,275.11",0.02,"6,197,275.11","374,300.00",16.56,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
78930,GS HOLDINGS,Industrials,Equity,"6,183,510.68",0.02,"6,183,510.68","202,955.00",30.47,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
625,CHONGQING CHANGAN AUTOMOBILE LTD A,Consumer Discretionary,Equity,"6,179,839.97",0.02,"6,179,839.97","2,180,517.00",2.83,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
PETDAG,PETRONAS DAGANGAN,Energy,Equity,"6,146,098.92",0.02,"6,146,098.92","1,280,100.00",4.8,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
2357,AVICHINA INDUSTRY & TECHNOLOGY LTD,Industrials,Equity,"6,123,131.22",0.02,"6,123,131.22","10,424,000.00",0.59,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
BCI,BANCO DE CREDITO E INVERSION,Financials,Equity,"6,105,702.38",0.02,"6,105,702.38","217,416.00",28.08,Chile,Santiago Stock Exchange,USD,968.2,CLP,-
2371,NAURA TECHNOLOGY GROUP LTD A,Information Technology,Equity,"6,092,757.24",0.02,"6,092,757.24","136,400.00",44.67,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
FALABELLA,FALABELLA SACI SA,Consumer Discretionary,Equity,"6,087,774.74",0.02,"6,087,774.74","2,912,146.00",2.09,Chile,Santiago Stock Exchange,USD,968.2,CLP,-
2018,AAC TECHNOLOGIES HOLDINGS INC,Information Technology,Equity,"6,070,739.87",0.02,"6,070,739.87","2,894,500.00",2.1,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
1833,PING AN HEALTHCARE AND TECHNOLOGY,Consumer Discretionary,Equity,"6,040,190.88",0.02,"6,040,190.88","2,025,800.00",2.98,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
2689,NINE DRAGONS PAPER HOLDINGS LTD,Materials,Equity,"5,994,584.64",0.02,"5,994,584.64","6,868,000.00",0.87,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
KCHOL.E,KOC HOLDING A,Industrials,Equity,"5,989,899.82",0.02,"5,989,899.82","2,887,790.00",2.07,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
603799,ZHEJIANG HUAYOU COBALT LTD A,Materials,Equity,"5,987,238.67",0.02,"5,987,238.67","430,815.00",13.9,China,Shanghai Stock Exchange,USD,6.71,CNY,-
LUPIN,LUPIN LTD,Health Care,Equity,"5,965,248.25",0.02,"5,965,248.25","746,139.00",7.99,India,National Stock Exchange Of India,USD,79.18,INR,-
SPP,SPAR GROUP LTD,Consumer Staples,Equity,"5,933,090.24",0.02,"5,933,090.24","722,189.00",8.22,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
6865,FLAT GLASS GROUP LTD H,Information Technology,Equity,"5,933,193.60",0.02,"5,933,193.60","1,663,000.00",3.57,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
1766,CRRC CORP LTD H,Industrials,Equity,"5,920,982.92",0.02,"5,920,982.92","16,191,000.00",0.37,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
600585,ANHUI CONCH CEMENT LTD A,Materials,Equity,"5,916,565.65",0.02,"5,916,565.65","1,137,886.00",5.2,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2493,RONGSHENG PETRO CHEMICAL LTD A,Materials,Equity,"5,900,869.14",0.02,"5,900,869.14","2,686,058.00",2.2,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
2669,CHINA OVERSEAS PROPERTY HOLDINGS L,Real Estate,Equity,"5,892,419.14",0.02,"5,892,419.14","5,255,000.00",1.12,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
IQ,IQIYI ADS REPRESENTING INC,Communication,Equity,"5,882,370.15",0.02,"5,882,370.15","1,352,269.00",4.35,China,NASDAQ,USD,1,USD,-
5385,HYUNDAI MOTOR S1 PREF,Consumer Discretionary,Equity,"5,881,745.87",0.02,"5,881,745.87","88,584.00",66.4,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
600016,CHINA MINSHENG BANKING CORP LTD A,Financials,Equity,"5,875,530.36",0.02,"5,875,530.36","10,756,555.00",0.55,China,Shanghai Stock Exchange,USD,6.71,CNY,-
725,BOE TECHNOLOGY GROUP LTD A,Information Technology,Equity,"5,872,565.46",0.02,"5,872,565.46","10,012,500.00",0.59,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
817,CHINA JINMAO HOLDINGS GROUP LTD,Real Estate,Equity,"5,852,179.84",0.02,"5,852,179.84","22,404,000.00",0.26,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
6360,GS ENGINEERING & CONSTRUCTION CORP,Industrials,Equity,"5,845,341.26",0.02,"5,845,341.26","257,106.00",22.74,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
51915,LG CHEM PREFERRED STOCK LTD,Materials,Equity,"5,792,683.21",0.02,"5,792,683.21","31,371.00",184.65,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
QFIN,360 DIGITECH ADR INC,Financials,Equity,"5,782,004.80",0.02,"5,782,004.80","355,160.00",16.28,China,NASDAQ,USD,1,USD,-
MONDE,MONDE NISSIN CORP,Consumer Staples,Equity,"5,775,757.26",0.02,"5,775,757.26","24,235,700.00",0.24,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
KTC.R,KRUNGTHAI CARD NON-VOTING DR PCL,Financials,Equity,"5,769,573.94",0.02,"5,769,573.94","3,757,500.00",1.54,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
196170,ALTEOGEN INC,Health Care,Equity,"5,711,683.55",0.02,"5,711,683.55","117,279.00",48.7,Korea (South),Korea Exchange (Kosdaq),USD,"1,299.75",KRW,-
ICBP,INDOFOOD CBP SUKSES MAKMUR,Consumer Staples,Equity,"5,707,177.41",0.02,"5,707,177.41","9,032,700.00",0.63,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
1199,COSCO SHIPPING PORTS LTD,Industrials,Equity,"5,705,139.49",0.02,"5,705,139.49","7,814,000.00",0.73,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
601766,CRRC CORP LTD A,Industrials,Equity,"5,652,838.13",0.02,"5,652,838.13","7,383,400.00",0.77,China,Shanghai Stock Exchange,USD,6.71,CNY,-
OSP.R,OSOTSPA PCL NON-VOTING DR,Consumer Staples,Equity,"5,647,815.05",0.02,"5,647,815.05","5,960,300.00",0.95,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
VAPORES,COMPANIA SUDAMERICANA DE VAPORES S,Industrials,Equity,"5,636,150.86",0.02,"5,636,150.86","61,313,722.00",0.09,Chile,Santiago Stock Exchange,USD,968.2,CLP,-
18880,HANON SYSTEMS,Consumer Discretionary,Equity,"5,633,783.42",0.02,"5,633,783.42","732,251.00",7.69,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
KTB.R,KRUNG THAI BANK PUBLIC NON-VOTING,Financials,Equity,"5,631,183.84",0.02,"5,631,183.84","13,846,200.00",0.41,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
601658,POSTAL SAVINGS BANK OF CHINA LTD A,Financials,Equity,"5,625,929.39",0.02,"5,625,929.39","7,126,000.00",0.79,China,Shanghai Stock Exchange,USD,6.71,CNY,-
BVN,BUENAVENTURA ADR REPRESENTING,Materials,Equity,"5,623,493.04",0.02,"5,623,493.04","867,823.00",6.48,Peru,New York Stock Exchange Inc.,USD,1,USD,-
MER,MANILA ELECTRIC,Utilities,Equity,"5,612,174.46",0.02,"5,612,174.46","898,910.00",6.24,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
600028,CHINA PETROLEUM & CHEMICAL CORP A,Energy,Equity,"5,608,616.26",0.02,"5,608,616.26","9,256,289.00",0.61,China,Shanghai Stock Exchange,USD,6.71,CNY,-
QL,QL RESOURCES,Consumer Staples,Equity,"5,589,403.34",0.02,"5,589,403.34","4,705,300.00",1.19,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
CDR,CD PROJEKT SA,Communication,Equity,"5,575,323.36",0.02,"5,575,323.36","252,700.00",22.06,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,4.7,PLN,-
MGLU3,MAGAZINE LUIZA SA,Consumer Discretionary,Equity,"5,571,053.10",0.02,"5,571,053.10","11,614,340.00",0.48,Brazil,XBSP,USD,5.34,BRL,-
358,JIANGXI COPPER LTD H,Materials,Equity,"5,547,005.94",0.02,"5,547,005.94","4,243,000.00",1.31,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
AKBNK.E,AKBANK A,Financials,Equity,"5,540,937.29",0.02,"5,540,937.29","11,852,003.00",0.47,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
MYTIL,MYTILINEOS SA,Industrials,Equity,"5,520,710.51",0.02,"5,520,710.51","396,525.00",13.92,Greece,Athens Exchange S.A. Cash Market,USD,0.98,EUR,-
1359,CHINA CINDA ASSET MANAGEMENT LTD H,Financials,Equity,"5,505,534.50",0.02,"5,505,534.50","36,309,000.00",0.15,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
PINFRA*,PROMOTORA Y OPERADORA DE INFRAESTR,Industrials,Equity,"5,503,118.68",0.02,"5,503,118.68","776,355.00",7.09,Mexico,Bolsa Mexicana De Valores,USD,20.62,MXN,-
601211,GUOTAI JUNAN SECURITIES LTD A,Financials,Equity,"5,488,161.26",0.02,"5,488,161.26","2,436,940.00",2.25,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2600,ALUMINUM CORPORATION OF CHINA LTD,Materials,Equity,"5,481,799.94",0.02,"5,481,799.94","14,784,000.00",0.37,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
2060,NATIONAL INDUSTRIALIZATION,Materials,Equity,"5,474,101.82",0.02,"5,474,101.82","1,368,161.00",4,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
INKP,INDAH KIAT PULP & PAPER,Materials,Equity,"5,464,012.07",0.02,"5,464,012.07","11,263,000.00",0.49,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
TM,TELEKOM MALAYSIA,Communication,Equity,"5,463,542.68",0.02,"5,463,542.68","4,715,900.00",1.16,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
600893,AECC AVIATION POWER LTD A,Industrials,Equity,"5,450,574.01",0.02,"5,450,574.01","702,473.00",7.76,China,Shanghai Stock Exchange,USD,6.71,CNY,-
371,BEIJING ENTERPRISES WATER GROUP LT,Utilities,Equity,"5,439,093.79",0.02,"5,439,093.79","18,242,000.00",0.3,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
ENGI11,ENERGISA UNITS SA,Utilities,Equity,"5,437,327.98",0.02,"5,437,327.98","739,715.00",7.35,Brazil,XBSP,USD,5.34,BRL,-
600019,BAOSHAN IRON & STEEL LTD A,Materials,Equity,"5,431,695.02",0.02,"5,431,695.02","5,870,173.00",0.93,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600104,SAIC MOTOR CORP LTD A,Consumer Discretionary,Equity,"5,408,549.71",0.02,"5,408,549.71","2,062,606.00",2.62,China,Shanghai Stock Exchange,USD,6.71,CNY,-
293490,KAKAO GAMES CORP,Communication,Equity,"5,405,570.46",0.02,"5,405,570.46","141,366.00",38.24,Korea (South),Korea Exchange (Kosdaq),USD,"1,299.75",KRW,-
CPFE3,CPFL ENERGIA SA,Utilities,Equity,"5,384,241.09",0.02,"5,384,241.09","914,276.00",5.89,Brazil,XBSP,USD,5.34,BRL,-
IGL,INDRAPRASTHA GAS LTD,Utilities,Equity,"5,358,693.83",0.02,"5,358,693.83","1,139,469.00",4.7,India,National Stock Exchange Of India,USD,79.18,INR,-
PE&OLES*,INDUST PENOLES,Materials,Equity,"5,328,730.26",0.02,"5,328,730.26","579,128.00",9.2,Mexico,Bolsa Mexicana De Valores,USD,20.62,MXN,-
603501,WILL SEMICONDUCTOR SHANGHAI LTD A,Information Technology,Equity,"5,312,505.02",0.02,"5,312,505.02","222,200.00",23.91,China,Shanghai Stock Exchange,USD,6.71,CNY,-
1951,JINXIN FERTILITY GROUP LTD,Health Care,Equity,"5,304,884.65",0.02,"5,304,884.65","6,122,500.00",0.87,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
576,ZHEJIANG EXPRESSWAY LTD H,Industrials,Equity,"5,276,954.15",0.02,"5,276,954.15","6,002,000.00",0.88,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
631,SANY HEAVY EQUIPMENT INTERNATIONAL,Industrials,Equity,"5,269,901.44",0.02,"5,269,901.44","4,965,000.00",1.06,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
601818,CHINA EVERBRIGHT BANK LTD A,Financials,Equity,"5,257,629.25",0.02,"5,257,629.25","11,901,603.00",0.44,China,Shanghai Stock Exchange,USD,6.71,CNY,-
601066,CHINA SECURITIES LTD A,Financials,Equity,"5,254,231.73",0.02,"5,254,231.73","1,271,433.00",4.13,China,Shanghai Stock Exchange,USD,6.71,CNY,-
6800,DAEWOO SECURITIES,Financials,Equity,"5,232,223.43",0.02,"5,232,223.43","1,062,591.00",4.92,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
603659,SHANGHAI PUTAILAI NEW ENERGY TECHN,Materials,Equity,"5,227,009.31",0.02,"5,227,009.31","402,200.00",13,China,Shanghai Stock Exchange,USD,6.71,CNY,-
3347,HANGZHOU TIGERMED CONSULTING LTD H,Health Care,Equity,"5,228,399.41",0.02,"5,228,399.41","422,800.00",12.37,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
601390,CHINA RAILWAY GROUP LTD A,Industrials,Equity,"5,203,438.54",0.02,"5,203,438.54","5,697,000.00",0.91,China,Shanghai Stock Exchange,USD,6.71,CNY,-
3360,FAR EAST HORIZON LTD,Financials,Equity,"5,201,292.04",0.02,"5,201,292.04","6,280,000.00",0.83,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
ACEN,AC ENERGY CORPORATION CORP,Utilities,Equity,"5,200,027.39",0.02,"5,200,027.39","35,724,698.00",0.15,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
HCM,HUTCHMED CHINA ADR LTD,Health Care,Equity,"5,196,780.48",0.02,"5,196,780.48","349,246.00",14.88,China,NASDAQ,USD,1,USD,-
SMGR,SEMEN INDONESIA (PERSERO),Materials,Equity,"5,182,617.86",0.02,"5,182,617.86","11,731,100.00",0.44,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
SIME,SIME DARBY,Industrials,Equity,"5,167,899.86",0.02,"5,167,899.86","10,401,573.00",0.5,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
TU.R,THAI UNION GROUP NON-VOTING DR PCL,Consumer Staples,Equity,"5,161,256.05",0.02,"5,161,256.05","11,659,600.00",0.44,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
601988,BANK OF CHINA LTD A,Financials,Equity,"5,154,848.88",0.02,"5,154,848.88","10,498,500.00",0.49,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2049,UNIGROUP GUOXIN MICROELECTRONICS L,Information Technology,Equity,"5,141,666.89",0.02,"5,141,666.89","165,514.00",31.06,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
30000,CHEIL WORLDWIDE INC,Communication,Equity,"5,131,550.07",0.02,"5,131,550.07","291,892.00",17.58,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
GPSC.R,GLOBAL POWER SYNERGY PCL NON-VOTIN,Utilities,Equity,"5,127,828.19",0.02,"5,127,828.19","2,829,700.00",1.81,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
601985,CHINA NATIONAL NUCLEAR POWER LTD A,Utilities,Equity,"5,114,165.20",0.02,"5,114,165.20","4,944,800.00",1.03,China,Shanghai Stock Exchange,USD,6.71,CNY,-
7030,MOBILE TELECOMMUNICATIONS,Communication,Equity,"5,079,112.97",0.02,"5,079,112.97","1,690,336.00",3,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
BRKM5,BRASKEM PREF SERIES A SA,Materials,Equity,"5,076,728.10",0.02,"5,076,728.10","772,143.00",6.57,Brazil,XBSP,USD,5.34,BRL,-
137310,SD BIOSENSOR INC,Health Care,Equity,"5,068,640.74",0.02,"5,068,640.74","149,049.00",34.01,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
694,BEIJING CAPITAL INTERNATIONAL AIRP,Industrials,Equity,"5,068,545.69",0.02,"5,068,545.69","8,036,000.00",0.63,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
20150,ILJIN MATERIALS,Information Technology,Equity,"5,067,035.97",0.02,"5,067,035.97","94,084.00",53.86,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
EGCO.R,ELECTRICITY GENERATING NON-VOTING,Utilities,Equity,"5,040,345.83",0.02,"5,040,345.83","1,032,200.00",4.88,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
1888,KINGBOARD LAMINATES HOLDINGS LTD,Information Technology,Equity,"5,028,771.48",0.02,"5,028,771.48","4,102,500.00",1.23,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
2208,XINJIANG GOLDWIND SCIENCE AND TECH,Industrials,Equity,"5,017,660.88",0.02,"5,017,660.88","2,738,446.00",1.83,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
177,JIANGSU EXPRESSWAY LTD H,Industrials,Equity,"5,011,999.16",0.02,"5,011,999.16","5,294,000.00",0.95,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
1776,GF SECURITIES LTD H,Financials,Equity,"5,009,043.01",0.02,"5,009,043.01","3,892,200.00",1.29,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
600050,CHINA UNITED NETWORK COMMUNICATION,Communication,Equity,"4,966,030.88",0.02,"4,966,030.88","9,729,500.00",0.51,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600346,HENGLI PETROCHEMICAL LTD A,Materials,Equity,"4,962,700.48",0.02,"4,962,700.48","1,564,091.00",3.17,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2607,SHANGHAI PHARMACEUTICALS HOLDING L,Health Care,Equity,"4,940,201.71",0.02,"4,940,201.71","3,005,500.00",1.64,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
96530,SEEGENE INC,Health Care,Equity,"4,924,759.95",0.02,"4,924,759.95","147,999.00",33.28,Korea (South),Korea Exchange (Kosdaq),USD,"1,299.75",KRW,-
220,UNI-PRESIDENT LTD,Consumer Staples,Equity,"4,913,006.42",0.02,"4,913,006.42","5,524,000.00",0.89,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
3799,DALI FOODS GROUP LTD,Consumer Staples,Equity,"4,882,667.67",0.02,"4,882,667.67","9,102,000.00",0.54,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
1060,ALIBABA PICTURES GROUP LTD,Communication,Equity,"4,854,097.51",0.02,"4,854,097.51","51,480,000.00",0.09,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
263750,PEARLABYSS CORP,Communication,Equity,"4,838,680.52",0.02,"4,838,680.52","120,250.00",40.24,Korea (South),Korea Exchange (Kosdaq),USD,"1,299.75",KRW,-
753,AIR CHINA LTD H,Industrials,Equity,"4,816,992.76",0.02,"4,816,992.76","5,816,000.00",0.83,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
152,SHENZHEN INTERNATIONAL HOLDINGS LT,Industrials,Equity,"4,809,793.52",0.02,"4,809,793.52","5,033,000.00",0.96,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
600111,CHINA NORTHERN RARE EARTH (GROUP),Materials,Equity,"4,797,432.63",0.02,"4,797,432.63","971,154.00",4.94,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600089,TBEA LTD A,Industrials,Equity,"4,786,282.65",0.02,"4,786,282.65","1,101,700.00",4.34,China,Shanghai Stock Exchange,USD,6.71,CNY,-
1530,3SBIO INC,Health Care,Equity,"4,743,924.29",0.02,"4,743,924.29","6,073,500.00",0.78,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
241560,DOOSAN BOBCAT INC,Industrials,Equity,"4,744,337.99",0.02,"4,744,337.99","214,859.00",22.08,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
282330,BGF RETAIL LTD,Consumer Staples,Equity,"4,738,945.18",0.02,"4,738,945.18","32,763.00",144.64,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
TCELL.E,TURKCELL ILETISIM HIZMETLERI A,Communication,Equity,"4,682,208.95",0.02,"4,682,208.95","4,586,503.00",1.02,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
AUBANK,AU SMALL FINANCE BANK LTD,Financials,Equity,"4,635,706.59",0.02,"4,635,706.59","627,040.00",7.39,India,National Stock Exchange Of India,USD,79.18,INR,-
TOPGLOV,TOP GLOVE CORPORATION,Health Care,Equity,"4,625,722.45",0.02,"4,625,722.45","20,279,900.00",0.23,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
601628,CHINA LIFE INSURANCE LTD A,Financials,Equity,"4,620,491.28",0.02,"4,620,491.28","1,026,512.00",4.5,China,Shanghai Stock Exchange,USD,6.71,CNY,-
900932,SHANGHAI LUJIAZUI FINANCE & TRADE,Real Estate,Equity,"4,605,042.75",0.02,"4,605,042.75","5,262,906.00",0.88,China,Shanghai Stock Exchange,USD,1,USD,-
28670,PAN OCEAN LTD,Industrials,Equity,"4,595,109.12",0.02,"4,595,109.12","1,089,871.00",4.22,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
