iShares MSCI ACWI ETF
Fund Holdings as of,"Mar 10, 2022"
Inception Date,"Mar 26, 2008"
Shares Outstanding,"191,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"CLS","CLICKS GROUP LTD","Consumer Staples","Equity","879,437.56","0.00","879,437.56","44,203.00","19.90","South Africa","Johannesburg Stock Exchange","USD","15.06","ZAR","-"
"MPHC","MESAIEED PETROCHEMICAL HOLDING","Materials","Equity","878,234.44","0.00","878,234.44","1,061,856.00","0.83","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"SDR","SCHRODERS PLC","Financials","Equity","877,196.70","0.00","877,196.70","22,399.00","39.16","United Kingdom","London Stock Exchange","USD","0.76","GBP","-"
"AMER3","AMERICANAS SA","Consumer Discretionary","Equity","874,156.51","0.00","874,156.51","165,358.00","5.29","Brazil","XBSP","USD","5.05","BRL","-"
"028050","SAMSUNG ENGINEERING LTD","Industrials","Equity","873,447.59","0.00","873,447.59","41,262.00","21.17","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"GAIL","GAIL INDIA LTD","Utilities","Equity","873,627.97","0.00","873,627.97","451,947.00","1.93","India","National Stock Exchange Of India","USD","76.31","INR","-"
"018260","SAMSUNG SDS LTD","Information Technology","Equity","870,649.30","0.00","870,649.30","7,375.00","118.05","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","864,309.73","0.00","864,309.73","45,435.00","19.02","Mexico","Bolsa Mexicana De Valores","USD","20.96","MXN","-"
"271560","ORION CORP","Consumer Staples","Equity","860,805.21","0.00","860,805.21","12,294.00","70.02","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"LSXMA","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Communication","Equity","860,347.62","0.00","860,347.62","19,338.00","44.49","United States","NASDAQ","USD","1.00","USD","-"
"LUPIN","LUPIN LTD","Health Care","Equity","860,370.79","0.00","860,370.79","88,771.00","9.69","India","National Stock Exchange Of India","USD","76.31","INR","-"
"ADRO","ADARO ENERGY TBK","Energy","Equity","860,130.67","0.00","860,130.67","4,121,700.00","0.21","Indonesia","Indonesia Stock Exchange","USD","14,280.00","IDR","-"
"1268","CHINA MEIDONG AUTO HOLDINGS LTD","Consumer Discretionary","Equity","856,262.62","0.00","856,262.62","214,000.00","4.00","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"7181","JAPAN POST INSURANCE LTD","Financials","Equity","852,791.79","0.00","852,791.79","50,200.00","16.99","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"AC","AIR CANADA VOTING AND VARIABLE VOT","Industrials","Equity","849,556.38","0.00","849,556.38","52,213.00","16.27","Canada","Toronto Stock Exchange","USD","1.28","CAD","-"
"PZU","PZU SA","Financials","Equity","844,704.46","0.00","844,704.46","117,028.00","7.22","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","4.34","PLN","-"
"SPK","SPARK NEW ZEALAND LTD","Communication","Equity","843,501.32","0.00","843,501.32","261,830.00","3.22","New Zealand","New Zealand Exchange Ltd","USD","1.46","NZD","-"
"3888","KINGSOFT CORP LTD","Communication","Equity","844,069.75","0.00","844,069.75","278,600.00","3.03","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"TIMS3","TIM SA","Communication","Equity","839,791.41","0.00","839,791.41","335,031.00","2.51","Brazil","XBSP","USD","5.05","BRL","-"
"AZRG","AZRIELI GROUP LTD","Real Estate","Equity","839,648.23","0.00","839,648.23","10,219.00","82.17","Israel","Tel Aviv Stock Exchange","USD","3.27","ILS","-"
"263750","PEARLABYSS CORP","Communication","Equity","839,913.70","0.00","839,913.70","9,872.00","85.08","Korea (South)","Korea Exchange (Kosdaq)","USD","1,228.25","KRW","-"
"4739","ITOCHU TECHNO-SOLUTIONS CORP","Information Technology","Equity","836,886.13","0.00","836,886.13","33,500.00","24.98","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"BTS.R","BTS GROUP HOLDINGS NON-VOTING DR P","Industrials","Equity","835,716.12","0.00","835,716.12","2,994,800.00","0.28","Thailand","Stock Exchange Of Thailand","USD","33.15","THB","-"
"2350","SAUDI KAYAN PETROCHEMICAL","Materials","Equity","835,655.92","0.00","835,655.92","144,070.00","5.80","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2433","HAKUHODO DY HOLDINGS INC","Communication","Equity","834,717.37","0.00","834,717.37","66,300.00","12.59","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"ICICIGI","ICICI LOMBARD GENERAL INSURANCE CO","Financials","Equity","828,688.38","0.00","828,688.38","50,179.00","16.51","India","National Stock Exchange Of India","USD","76.31","INR","-"
"AC","AYALA CORP","Industrials","Equity","825,185.75","0.00","825,185.75","51,850.00","15.91","Philippines","Philippine Stock Exchange Inc.","USD","52.15","PHP","-"
"BVI","BUREAU VERITAS SA","Industrials","Equity","826,267.21","0.00","826,267.21","30,201.00","27.36","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"966","CHINA TAIPING INSURANCE HLDGS LTD","Financials","Equity","824,078.95","0.00","824,078.95","708,400.00","1.16","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"144","CHINA MERCHANTS PORT HOLDINGS LTD","Industrials","Equity","815,053.82","0.00","815,053.82","444,000.00","1.84","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"DSY","DISCOVERY LTD","Financials","Equity","814,080.64","0.00","814,080.64","78,096.00","10.42","South Africa","Johannesburg Stock Exchange","USD","15.06","ZAR","-"
"AMBU B","AMBU CLASS B","Health Care","Equity","813,600.97","0.00","813,600.97","52,297.00","15.56","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.75","DKK","-"
"241","ALIBABA HEALTH INFORMATION TECH LT","Consumer Discretionary","Equity","810,766.24","0.00","810,766.24","1,458,000.00","0.56","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"4182","MITSUBISHI GAS CHEMICAL INC","Materials","Equity","809,044.11","0.00","809,044.11","46,400.00","17.44","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"1044","HENGAN INTERNATIONAL GROUP LTD","Consumer Staples","Equity","809,296.14","0.00","809,296.14","161,500.00","5.01","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"CCU","COMPANIA CERVECERIAS UNIDAS SA","Consumer Staples","Equity","805,081.18","0.00","805,081.18","112,836.00","7.13","Chile","Santiago Stock Exchange","USD","805.75","CLP","-"
"M44U","MAPLETREE LOGISTICS TRUST UNITS","Real Estate","Equity","804,519.22","0.00","804,519.22","603,745.00","1.33","Singapore","Singapore Exchange","USD","1.36","SGD","-"
"ASAN","ASANA INC CLASS A","Information Technology","Equity","803,379.36","0.00","803,379.36","21,136.00","38.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIRPORT","MALAYSIA AIRPORTS HOLDINGS","Industrials","Equity","802,337.29","0.00","802,337.29","528,300.00","1.52","Malaysia","Bursa Malaysia","USD","4.19","MYR","-"
"GJF","GJENSIDIGE FORSIKRING","Financials","Equity","803,003.04","0.00","803,003.04","33,914.00","23.68","Norway","Oslo Bors Asa","USD","8.95","NOK","-"
"3692","HANSOH PHARMACEUTICAL GROUP LTD","Health Care","Equity","797,811.47","0.00","797,811.47","394,000.00","2.02","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"2474","CATCHER TECHNOLOGY LTD","Information Technology","Equity","798,264.49","0.00","798,264.49","155,000.00","5.15","Taiwan","Taiwan Stock Exchange","USD","28.35","TWD","-"
"6881","CHINA GALAXY SECURITIES LTD H","Financials","Equity","798,665.41","0.00","798,665.41","1,473,500.00","0.54","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"AMUN","AMUNDI SA","Financials","Equity","794,051.29","0.00","794,051.29","12,544.00","63.30","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"1378","CHINA HONGQIAO GROUP LTD","Materials","Equity","791,297.01","0.00","791,297.01","619,000.00","1.28","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"BZ","KANZHUN AMERICAN DEPOSITORY SHARES","Communication","Equity","791,845.89","0.00","791,845.89","35,717.00","22.17","China","NASDAQ","USD","1.00","USD","-"
"902","HUANENG POWER INTERNATIONAL INC H","Utilities","Equity","789,824.36","0.00","789,824.36","1,298,000.00","0.61","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"19","SWIRE PACIFIC LTD A","Real Estate","Equity","787,564.24","0.00","787,564.24","136,000.00","5.79","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","787,033.68","0.00","787,033.68","147,931.00","5.32","South Africa","Johannesburg Stock Exchange","USD","15.06","ZAR","-"
"IRCTC","INDIAN RAILWAY CATERING AND TOURIS","Industrials","Equity","786,285.96","0.00","786,285.96","79,142.00","9.94","India","National Stock Exchange Of India","USD","76.31","INR","-"
"1347","HUA HONG SEMICONDUCTOR LTD","Information Technology","Equity","782,898.27","0.00","782,898.27","182,000.00","4.30","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"ADE","ADEVINTA","Communication","Equity","776,913.02","0.00","776,913.02","74,637.00","10.41","Norway","Oslo Bors Asa","USD","8.95","NOK","-"
"4912","LION CORP","Consumer Staples","Equity","776,957.70","0.00","776,957.70","62,700.00","12.39","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"QBR.B","QUEBECOR INC CLASS B","Communication","Equity","777,484.77","0.00","777,484.77","33,521.00","23.19","Canada","Toronto Stock Exchange","USD","1.28","CAD","-"
"RATCH.R","RATCH GROUP PCL NON-VOTING DR","Utilities","Equity","775,850.37","0.00","775,850.37","571,500.00","1.36","Thailand","Stock Exchange Of Thailand","USD","33.15","THB","-"
"UTDI","UNITED INTERNET AG","Communication","Equity","769,577.44","0.00","769,577.44","24,593.00","31.29","Germany","Xetra","USD","0.91","EUR","-"
"UNVR","UNILEVER INDONESIA","Consumer Staples","Equity","766,705.88","0.00","766,705.88","3,192,000.00","0.24","Indonesia","Indonesia Stock Exchange","USD","14,280.00","IDR","-"
"9910","FENG TAY ENTERPRISES LTD","Consumer Discretionary","Equity","765,952.94","0.00","765,952.94","112,800.00","6.79","Taiwan","Taiwan Stock Exchange","USD","28.35","TWD","-"
"1080","ARAB NATIONAL BANK","Financials","Equity","760,076.48","0.00","760,076.48","106,001.00","7.17","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"9435","HIKARI TSUSHIN INC","Consumer Discretionary","Equity","760,056.91","0.00","760,056.91","6,500.00","116.93","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"HTO","HELLENIC TELECOMMUNICATIONS ORGANI","Communication","Equity","761,247.67","0.00","761,247.67","42,647.00","17.85","Greece","Athens Exchange S.A. Cash Market","USD","0.91","EUR","-"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","756,348.85","0.00","756,348.85","5,652.00","133.82","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"867","CHINA MEDICAL SYSTEM HOLDINGS LTD","Health Care","Equity","757,395.24","0.00","757,395.24","460,000.00","1.65","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"TUPRS.E","TURKIYE PETROL RAFINERILERI A","Energy","Equity","754,952.77","0.00","754,952.77","54,339.00","13.89","Turkey","Istanbul Stock Exchange","USD","14.82","TRY","-"
"RCO","REMY COINTREAU SA","Consumer Staples","Equity","752,067.72","0.00","752,067.72","4,015.00","187.32","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"FVRR","FIVERR INTERNATIONAL LTD","Consumer Discretionary","Equity","746,612.31","0.00","746,612.31","10,949.00","68.19","Israel","New York Stock Exchange Inc.","USD","1.00","USD","-"
"1209","CHINA RESOURCES MIXC LIFESTYLE SER","Real Estate","Equity","744,509.50","0.00","744,509.50","160,000.00","4.65","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"010950","S-OIL CORP","Energy","Equity","743,299.98","0.00","743,299.98","10,351.00","71.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"011790","SKC LTD","Materials","Equity","740,872.38","0.00","740,872.38","6,973.00","106.25","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"3898","ZHUZHOU CRRC TIMES ELECTRIC LTD H","Industrials","Equity","737,064.40","0.00","737,064.40","166,400.00","4.43","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"INMD","INMODE LTD","Health Care","Equity","736,626.42","0.00","736,626.42","19,213.00","38.34","Israel","NASDAQ","USD","1.00","USD","-"
"PPB","PPB GROUP","Consumer Staples","Equity","734,747.30","0.00","734,747.30","179,100.00","4.10","Malaysia","Bursa Malaysia","USD","4.19","MYR","-"
"LUND B","LUNDBERGFORETAGEN CLASS B","Financials","Equity","733,692.73","0.00","733,692.73","15,765.00","46.54","Sweden","Nasdaq Omx Nordic","USD","9.65","SEK","-"
"010140","SAMSUNG HEAVY INDUSTRIES LTD","Industrials","Equity","733,963.95","0.00","733,963.95","155,162.00","4.73","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"1888","KINGBOARD LAMINATES HOLDINGS LTD","Information Technology","Equity","730,018.15","0.00","730,018.15","494,000.00","1.48","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"2049","HIWIN TECHNOLOGIES CORP","Industrials","Equity","727,924.78","0.00","727,924.78","82,379.00","8.84","Taiwan","Taiwan Stock Exchange","USD","28.35","TWD","-"
"TME","TENCENT MUSIC ENTERTAINMENT GROUP","Communication","Equity","726,989.60","0.00","726,989.60","184,048.00","3.95","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMGR","SEMEN INDONESIA (PERSERO)","Materials","Equity","725,710.43","0.00","725,710.43","1,491,100.00","0.49","Indonesia","Indonesia Stock Exchange","USD","14,280.00","IDR","-"
"3328","BANK OF COMMUNICATIONS LTD H","Financials","Equity","724,352.52","0.00","724,352.52","1,096,000.00","0.66","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"6618","JD HEALTH INTERNATIONAL INC","Consumer Discretionary","Equity","723,097.18","0.00","723,097.18","125,700.00","5.75","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"3993","CHINA MOLYBDENUM LTD H","Materials","Equity","720,773.14","0.00","720,773.14","1,476,000.00","0.49","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"6837","HAITONG SECURITIES COMPANY LTD H","Financials","Equity","716,741.75","0.00","716,741.75","892,800.00","0.80","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"354","CHINASOFT INTERNATIONAL LTD","Information Technology","Equity","713,583.72","0.00","713,583.72","896,000.00","0.80","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","714,314.93","0.00","714,314.93","670,000.00","1.07","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"N2IU","MAPLETREE COMMERCIAL UNITS TRUST","Real Estate","Equity","714,705.15","0.00","714,705.15","527,600.00","1.35","Singapore","Singapore Exchange","USD","1.36","SGD","-"
"2238","GUANGZHOU AUTOMOBILE GROUP LTD H","Consumer Discretionary","Equity","709,615.73","0.00","709,615.73","836,000.00","0.85","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"2412","BENEFIT ONE INC","Industrials","Equity","709,964.21","0.00","709,964.21","33,400.00","21.26","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"MISC","MISC","Industrials","Equity","706,348.76","0.00","706,348.76","404,100.00","1.75","Malaysia","Bursa Malaysia","USD","4.19","MYR","-"
"JOBS","51JOB ADR REPRESENTING INC","Industrials","Equity","705,776.45","0.00","705,776.45","12,637.00","55.85","China","NASDAQ","USD","1.00","USD","-"
"CONCOR","CONTAINER CORPORATION OF INDIA LTD","Industrials","Equity","703,072.72","0.00","703,072.72","90,484.00","7.77","India","National Stock Exchange Of India","USD","76.31","INR","-"
"83","SINO LAND LTD","Real Estate","Equity","703,091.04","0.00","703,091.04","550,000.00","1.28","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"3759","PHARMARON BEIJING LTD H","Health Care","Equity","700,836.04","0.00","700,836.04","67,600.00","10.37","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"YY","JOYY ADR INC","Communication","Equity","697,399.06","0.00","697,399.06","18,682.00","37.33","China","NASDAQ","USD","1.00","USD","-"
"GFC","GECINA SA","Real Estate","Equity","693,556.62","0.00","693,556.62","5,927.00","117.02","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"011780","KUMHO PETRO CHEMICAL LTD","Materials","Equity","694,315.90","0.00","694,315.90","5,629.00","123.35","Korea (South)","Korea Exchange (Stock Market)","USD","1,228.25","KRW","-"
"2196","SHANGHAI FOSUN PHARMACEUTICAL (GRO","Health Care","Equity","693,701.58","0.00","693,701.58","194,500.00","3.57","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"6005","MIURA LTD","Industrials","Equity","691,579.36","0.00","691,579.36","26,600.00","26.00","Japan","Tokyo Stock Exchange","USD","115.97","JPY","-"
"ASELS.E","ASELSAN ELEKTRONIK SANAYI VE TICAR","Industrials","Equity","691,680.85","0.00","691,680.85","419,767.00","1.65","Turkey","Istanbul Stock Exchange","USD","14.82","TRY","-"
"PIIND","P.I. INDUSTRIES LTD","Materials","Equity","690,095.33","0.00","690,095.33","20,687.00","33.36","India","National Stock Exchange Of India","USD","76.31","INR","-"
"1776","GF SECURITIES LTD H","Financials","Equity","691,088.38","0.00","691,088.38","497,800.00","1.39","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"656","FOSUN INTERNATIONAL LTD","Industrials","Equity","682,923.84","0.00","682,923.84","692,000.00","0.99","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"5269","ASMEDIA TECHNOLOGY INC","Information Technology","Equity","682,916.50","0.00","682,916.50","11,000.00","62.08","Taiwan","Taiwan Stock Exchange","USD","28.35","TWD","-"
"GODREJPROP","GODREJ PROPERTIES LTD","Real Estate","Equity","681,253.34","0.00","681,253.34","35,029.00","19.45","India","National Stock Exchange Of India","USD","76.31","INR","-"
"BBSE3","BB SEGURIDADE SA","Financials","Equity","679,694.10","0.00","679,694.10","152,100.00","4.47","Brazil","XBSP","USD","5.05","BRL","-"
"390","CHINA RAILWAY GROUP LTD H","Industrials","Equity","677,130.37","0.00","677,130.37","1,193,000.00","0.57","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"189","DONGYUE GROUP LTD","Materials","Equity","677,974.08","0.00","677,974.08","508,000.00","1.33","China","Hong Kong Exchanges And Clearing Ltd","USD","7.82","HKD","-"
"COV","COVIVIO SA","Real Estate","Equity","671,724.12","0.00","671,724.12","9,045.00","74.27","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"SK","SEB SA","Consumer Discretionary","Equity","669,630.61","0.00","669,630.61","5,107.00","131.12","France","Nyse Euronext - Euronext Paris","USD","0.91","EUR","-"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","Information Technology","Equity","663,515.47","0.00","663,515.47","198,000.00","3.35","Taiwan","Taiwan Stock Exchange","USD","28.35","TWD","-"
